hour,isholiday,weekday,month,year,season,Vehicles
8,False,Thursday,3,2017,Spring,53
9,False,Thursday,3,2017,Spring,63
10,False,Thursday,3,2017,Spring,79
11,False,Thursday,3,2017,Spring,82
12,False,Thursday,3,2017,Spring,83
13,False,Thursday,3,2017,Spring,71
14,False,Thursday,3,2017,Spring,87
15,False,Thursday,3,2017,Spring,86
16,False,Thursday,3,2017,Spring,85
17,False,Thursday,3,2017,Spring,78
18,False,Thursday,3,2017,Spring,88
19,False,Thursday,3,2017,Spring,98
20,False,Thursday,3,2017,Spring,96
21,False,Thursday,3,2017,Spring,88
22,False,Thursday,3,2017,Spring,89
23,False,Thursday,3,2017,Spring,79
0,False,Friday,3,2017,Spring,73
1,False,Friday,3,2017,Spring,62
2,False,Friday,3,2017,Spring,52
3,False,Friday,3,2017,Spring,46
4,False,Friday,3,2017,Spring,41
5,False,Friday,3,2017,Spring,39
6,False,Friday,3,2017,Spring,40
7,False,Friday,3,2017,Spring,46
8,False,Friday,3,2017,Spring,52
9,False,Friday,3,2017,Spring,58
10,False,Friday,3,2017,Spring,68
11,False,Friday,3,2017,Spring,80
12,False,Friday,3,2017,Spring,99
13,False,Friday,3,2017,Spring,83
14,False,Friday,3,2017,Spring,87
15,False,Friday,3,2017,Spring,88
16,False,Friday,3,2017,Spring,84
17,False,Friday,3,2017,Spring,76
18,False,Friday,3,2017,Spring,89
19,False,Friday,3,2017,Spring,87
20,False,Friday,3,2017,Spring,87
21,False,Friday,3,2017,Spring,80
22,False,Friday,3,2017,Spring,74
23,False,Friday,3,2017,Spring,71
0,False,Saturday,3,2017,Spring,61
1,False,Saturday,3,2017,Spring,56
2,False,Saturday,3,2017,Spring,50
3,False,Saturday,3,2017,Spring,44
4,False,Saturday,3,2017,Spring,41
5,False,Saturday,3,2017,Spring,37
6,False,Saturday,3,2017,Spring,36
7,False,Saturday,3,2017,Spring,44
8,False,Saturday,3,2017,Spring,45
9,False,Saturday,3,2017,Spring,54
10,False,Saturday,3,2017,Spring,64
11,False,Saturday,3,2017,Spring,64
12,False,Saturday,3,2017,Spring,60
13,False,Saturday,3,2017,Spring,51
14,False,Saturday,3,2017,Spring,50
15,False,Saturday,3,2017,Spring,48
16,False,Saturday,3,2017,Spring,51
17,False,Saturday,3,2017,Spring,54
18,False,Saturday,3,2017,Spring,63
19,False,Saturday,3,2017,Spring,60
20,False,Saturday,3,2017,Spring,61
21,False,Saturday,3,2017,Spring,64
22,False,Saturday,3,2017,Spring,56
23,False,Saturday,3,2017,Spring,56
0,False,Sunday,3,2017,Spring,51
1,False,Sunday,3,2017,Spring,45
2,False,Sunday,3,2017,Spring,37
3,False,Sunday,3,2017,Spring,35
4,False,Sunday,3,2017,Spring,30
5,False,Sunday,3,2017,Spring,29
6,False,Sunday,3,2017,Spring,28
7,False,Sunday,3,2017,Spring,32
8,False,Sunday,3,2017,Spring,38
9,False,Sunday,3,2017,Spring,43
10,False,Sunday,3,2017,Spring,51
11,False,Sunday,3,2017,Spring,49
12,False,Sunday,3,2017,Spring,48
13,False,Sunday,3,2017,Spring,45
14,False,Sunday,3,2017,Spring,47
15,False,Sunday,3,2017,Spring,47
16,False,Sunday,3,2017,Spring,48
17,False,Sunday,3,2017,Spring,48
18,False,Sunday,3,2017,Spring,57
19,False,Sunday,3,2017,Spring,64
20,False,Sunday,3,2017,Spring,63
21,False,Sunday,3,2017,Spring,62
22,False,Sunday,3,2017,Spring,64
23,False,Sunday,3,2017,Spring,61
0,False,Monday,3,2017,Spring,51
1,False,Monday,3,2017,Spring,44
2,False,Monday,3,2017,Spring,40
3,False,Monday,3,2017,Spring,36
4,False,Monday,3,2017,Spring,36
5,False,Monday,3,2017,Spring,33
6,False,Monday,3,2017,Spring,39
7,False,Monday,3,2017,Spring,43
8,False,Monday,3,2017,Spring,49
9,False,Monday,3,2017,Spring,62
10,False,Monday,3,2017,Spring,79
11,False,Monday,3,2017,Spring,105
12,False,Monday,3,2017,Spring,99
13,False,Monday,3,2017,Spring,88
14,False,Monday,3,2017,Spring,94
15,False,Monday,3,2017,Spring,89
16,False,Monday,3,2017,Spring,82
17,False,Monday,3,2017,Spring,86
18,False,Monday,3,2017,Spring,89
19,False,Monday,3,2017,Spring,108
20,False,Monday,3,2017,Spring,95
21,False,Monday,3,2017,Spring,86
22,False,Monday,3,2017,Spring,83
23,False,Monday,3,2017,Spring,84
0,False,Tuesday,3,2017,Spring,74
1,False,Tuesday,3,2017,Spring,66
2,False,Tuesday,3,2017,Spring,57
3,False,Tuesday,3,2017,Spring,46
4,False,Tuesday,3,2017,Spring,37
5,False,Tuesday,3,2017,Spring,39
6,False,Tuesday,3,2017,Spring,51
7,False,Tuesday,3,2017,Spring,53
8,False,Tuesday,3,2017,Spring,58
9,False,Tuesday,3,2017,Spring,66
10,False,Tuesday,3,2017,Spring,71
11,False,Tuesday,3,2017,Spring,84
12,False,Tuesday,3,2017,Spring,93
13,False,Tuesday,3,2017,Spring,82
14,False,Tuesday,3,2017,Spring,85
15,False,Tuesday,3,2017,Spring,86
16,False,Tuesday,3,2017,Spring,86
17,False,Tuesday,3,2017,Spring,84
18,False,Tuesday,3,2017,Spring,82
19,False,Tuesday,3,2017,Spring,92
20,False,Tuesday,3,2017,Spring,88
21,False,Tuesday,3,2017,Spring,78
22,False,Tuesday,3,2017,Spring,79
23,False,Tuesday,3,2017,Spring,79
0,False,Wednesday,3,2017,Spring,74
1,False,Wednesday,3,2017,Spring,61
2,False,Wednesday,3,2017,Spring,53
3,False,Wednesday,3,2017,Spring,44
4,False,Wednesday,3,2017,Spring,36
5,False,Wednesday,3,2017,Spring,39
6,False,Wednesday,3,2017,Spring,40
7,False,Wednesday,3,2017,Spring,43
8,False,Wednesday,3,2017,Spring,53
9,False,Wednesday,3,2017,Spring,55
10,False,Wednesday,3,2017,Spring,66
11,False,Wednesday,3,2017,Spring,78
12,False,Wednesday,3,2017,Spring,79
13,False,Wednesday,3,2017,Spring,72
14,False,Wednesday,3,2017,Spring,77
15,False,Wednesday,3,2017,Spring,74
16,False,Wednesday,3,2017,Spring,74
17,False,Wednesday,3,2017,Spring,76
18,False,Wednesday,3,2017,Spring,81
19,False,Wednesday,3,2017,Spring,83
20,False,Wednesday,3,2017,Spring,86
21,False,Wednesday,3,2017,Spring,92
22,False,Wednesday,3,2017,Spring,84
23,False,Wednesday,3,2017,Spring,85
0,False,Thursday,3,2017,Spring,73
1,False,Thursday,3,2017,Spring,68
2,False,Thursday,3,2017,Spring,54
3,False,Thursday,3,2017,Spring,48
4,False,Thursday,3,2017,Spring,41
5,False,Thursday,3,2017,Spring,40
6,False,Thursday,3,2017,Spring,41
7,False,Thursday,3,2017,Spring,48
8,False,Thursday,3,2017,Spring,57
9,False,Thursday,3,2017,Spring,61
10,False,Thursday,3,2017,Spring,78
11,False,Thursday,3,2017,Spring,87
12,False,Thursday,3,2017,Spring,90
13,False,Thursday,3,2017,Spring,80
14,False,Thursday,3,2017,Spring,91
15,False,Thursday,3,2017,Spring,90
16,False,Thursday,3,2017,Spring,82
17,False,Thursday,3,2017,Spring,88
18,False,Thursday,3,2017,Spring,93
19,False,Thursday,3,2017,Spring,90
20,False,Thursday,3,2017,Spring,82
21,False,Thursday,3,2017,Spring,79
22,False,Thursday,3,2017,Spring,81
23,False,Thursday,3,2017,Spring,81
0,False,Friday,3,2017,Spring,70
1,False,Friday,3,2017,Spring,58
2,False,Friday,3,2017,Spring,52
3,False,Friday,3,2017,Spring,44
4,False,Friday,3,2017,Spring,38
5,False,Friday,3,2017,Spring,34
6,False,Friday,3,2017,Spring,38
7,False,Friday,3,2017,Spring,44
8,False,Friday,3,2017,Spring,48
9,False,Friday,3,2017,Spring,57
10,False,Friday,3,2017,Spring,75
11,False,Friday,3,2017,Spring,76
12,False,Friday,3,2017,Spring,81
13,False,Friday,3,2017,Spring,70
14,False,Friday,3,2017,Spring,79
15,False,Friday,3,2017,Spring,77
16,False,Friday,3,2017,Spring,71
17,False,Friday,3,2017,Spring,69
18,False,Friday,3,2017,Spring,77
19,False,Friday,3,2017,Spring,80
20,False,Friday,3,2017,Spring,78
21,False,Friday,3,2017,Spring,66
22,False,Friday,3,2017,Spring,69
23,False,Friday,3,2017,Spring,68
0,False,Saturday,4,2017,Spring,63
1,False,Saturday,4,2017,Spring,53
2,False,Saturday,4,2017,Spring,41
3,False,Saturday,4,2017,Spring,39
4,False,Saturday,4,2017,Spring,31
5,False,Saturday,4,2017,Spring,28
6,False,Saturday,4,2017,Spring,34
7,False,Saturday,4,2017,Spring,32
8,False,Saturday,4,2017,Spring,36
9,False,Saturday,4,2017,Spring,44
10,False,Saturday,4,2017,Spring,54
11,False,Saturday,4,2017,Spring,53
12,False,Saturday,4,2017,Spring,53
13,False,Saturday,4,2017,Spring,49
14,False,Saturday,4,2017,Spring,49
15,False,Saturday,4,2017,Spring,49
16,False,Saturday,4,2017,Spring,50
17,False,Saturday,4,2017,Spring,45
18,False,Saturday,4,2017,Spring,46
19,False,Saturday,4,2017,Spring,68
20,False,Saturday,4,2017,Spring,74
21,False,Saturday,4,2017,Spring,68
22,False,Saturday,4,2017,Spring,63
23,False,Saturday,4,2017,Spring,64
0,False,Sunday,4,2017,Spring,54
1,False,Sunday,4,2017,Spring,48
2,False,Sunday,4,2017,Spring,37
3,False,Sunday,4,2017,Spring,34
4,False,Sunday,4,2017,Spring,31
5,False,Sunday,4,2017,Spring,27
6,False,Sunday,4,2017,Spring,29
7,False,Sunday,4,2017,Spring,33
8,False,Sunday,4,2017,Spring,34
9,False,Sunday,4,2017,Spring,45
10,False,Sunday,4,2017,Spring,52
11,False,Sunday,4,2017,Spring,54
12,False,Sunday,4,2017,Spring,56
13,False,Sunday,4,2017,Spring,50
14,False,Sunday,4,2017,Spring,51
15,False,Sunday,4,2017,Spring,50
16,False,Sunday,4,2017,Spring,51
17,False,Sunday,4,2017,Spring,57
18,False,Sunday,4,2017,Spring,71
19,False,Sunday,4,2017,Spring,70
20,False,Sunday,4,2017,Spring,68
21,False,Sunday,4,2017,Spring,67
22,False,Sunday,4,2017,Spring,72
23,False,Sunday,4,2017,Spring,69
0,False,Monday,4,2017,Spring,62
1,False,Monday,4,2017,Spring,53
2,False,Monday,4,2017,Spring,39
3,False,Monday,4,2017,Spring,33
4,False,Monday,4,2017,Spring,33
5,False,Monday,4,2017,Spring,34
6,False,Monday,4,2017,Spring,39
7,False,Monday,4,2017,Spring,49
8,False,Monday,4,2017,Spring,50
9,False,Monday,4,2017,Spring,62
10,False,Monday,4,2017,Spring,77
11,False,Monday,4,2017,Spring,85
12,False,Monday,4,2017,Spring,93
13,False,Monday,4,2017,Spring,79
14,False,Monday,4,2017,Spring,90
15,False,Monday,4,2017,Spring,90
16,False,Monday,4,2017,Spring,88
17,False,Monday,4,2017,Spring,85
18,False,Monday,4,2017,Spring,88
19,False,Monday,4,2017,Spring,105
20,False,Monday,4,2017,Spring,95
21,False,Monday,4,2017,Spring,90
22,False,Monday,4,2017,Spring,87
23,False,Monday,4,2017,Spring,83
0,False,Tuesday,4,2017,Spring,73
1,False,Tuesday,4,2017,Spring,62
2,False,Tuesday,4,2017,Spring,53
3,False,Tuesday,4,2017,Spring,41
4,False,Tuesday,4,2017,Spring,40
5,False,Tuesday,4,2017,Spring,40
6,False,Tuesday,4,2017,Spring,44
7,False,Tuesday,4,2017,Spring,48
8,False,Tuesday,4,2017,Spring,55
9,False,Tuesday,4,2017,Spring,59
10,False,Tuesday,4,2017,Spring,72
11,False,Tuesday,4,2017,Spring,83
12,False,Tuesday,4,2017,Spring,95
13,False,Tuesday,4,2017,Spring,95
14,False,Tuesday,4,2017,Spring,98
15,False,Tuesday,4,2017,Spring,95
16,False,Tuesday,4,2017,Spring,89
17,False,Tuesday,4,2017,Spring,90
18,False,Tuesday,4,2017,Spring,93
19,False,Tuesday,4,2017,Spring,100
20,False,Tuesday,4,2017,Spring,97
21,False,Tuesday,4,2017,Spring,87
22,False,Tuesday,4,2017,Spring,87
23,False,Tuesday,4,2017,Spring,85
0,False,Wednesday,4,2017,Spring,81
1,False,Wednesday,4,2017,Spring,66
2,False,Wednesday,4,2017,Spring,57
3,False,Wednesday,4,2017,Spring,47
4,False,Wednesday,4,2017,Spring,41
5,False,Wednesday,4,2017,Spring,45
6,False,Wednesday,4,2017,Spring,48
7,False,Wednesday,4,2017,Spring,53
8,False,Wednesday,4,2017,Spring,66
9,False,Wednesday,4,2017,Spring,74
10,False,Wednesday,4,2017,Spring,81
11,False,Wednesday,4,2017,Spring,93
12,False,Wednesday,4,2017,Spring,92
13,False,Wednesday,4,2017,Spring,85
14,False,Wednesday,4,2017,Spring,91
15,False,Wednesday,4,2017,Spring,91
16,False,Wednesday,4,2017,Spring,81
17,False,Wednesday,4,2017,Spring,84
18,False,Wednesday,4,2017,Spring,90
19,False,Wednesday,4,2017,Spring,95
20,False,Wednesday,4,2017,Spring,93
21,False,Wednesday,4,2017,Spring,87
22,False,Wednesday,4,2017,Spring,87
23,False,Wednesday,4,2017,Spring,80
0,False,Thursday,4,2017,Spring,74
1,False,Thursday,4,2017,Spring,62
2,False,Thursday,4,2017,Spring,52
3,False,Thursday,4,2017,Spring,45
4,False,Thursday,4,2017,Spring,41
5,False,Thursday,4,2017,Spring,40
6,False,Thursday,4,2017,Spring,48
7,False,Thursday,4,2017,Spring,53
8,False,Thursday,4,2017,Spring,56
9,False,Thursday,4,2017,Spring,61
10,False,Thursday,4,2017,Spring,76
11,False,Thursday,4,2017,Spring,94
12,False,Thursday,4,2017,Spring,92
13,False,Thursday,4,2017,Spring,95
14,False,Thursday,4,2017,Spring,93
15,False,Thursday,4,2017,Spring,98
16,False,Thursday,4,2017,Spring,88
17,False,Thursday,4,2017,Spring,86
18,False,Thursday,4,2017,Spring,100
19,False,Thursday,4,2017,Spring,98
20,False,Thursday,4,2017,Spring,98
21,False,Thursday,4,2017,Spring,85
22,False,Thursday,4,2017,Spring,87
23,False,Thursday,4,2017,Spring,83
0,False,Friday,4,2017,Spring,77
1,False,Friday,4,2017,Spring,63
2,False,Friday,4,2017,Spring,50
3,False,Friday,4,2017,Spring,45
4,False,Friday,4,2017,Spring,36
5,False,Friday,4,2017,Spring,35
6,False,Friday,4,2017,Spring,41
7,False,Friday,4,2017,Spring,48
8,False,Friday,4,2017,Spring,53
9,False,Friday,4,2017,Spring,61
10,False,Friday,4,2017,Spring,71
11,False,Friday,4,2017,Spring,86
12,False,Friday,4,2017,Spring,84
13,False,Friday,4,2017,Spring,75
14,False,Friday,4,2017,Spring,82
15,False,Friday,4,2017,Spring,78
16,False,Friday,4,2017,Spring,73
17,False,Friday,4,2017,Spring,73
18,False,Friday,4,2017,Spring,79
19,False,Friday,4,2017,Spring,79
20,False,Friday,4,2017,Spring,79
21,False,Friday,4,2017,Spring,70
22,False,Friday,4,2017,Spring,66
23,False,Friday,4,2017,Spring,65
0,False,Saturday,4,2017,Spring,63
1,False,Saturday,4,2017,Spring,51
2,False,Saturday,4,2017,Spring,47
3,False,Saturday,4,2017,Spring,37
4,False,Saturday,4,2017,Spring,38
5,False,Saturday,4,2017,Spring,26
6,False,Saturday,4,2017,Spring,32
7,False,Saturday,4,2017,Spring,33
8,False,Saturday,4,2017,Spring,35
9,False,Saturday,4,2017,Spring,43
10,False,Saturday,4,2017,Spring,56
11,False,Saturday,4,2017,Spring,63
12,False,Saturday,4,2017,Spring,59
13,False,Saturday,4,2017,Spring,54
14,False,Saturday,4,2017,Spring,52
15,False,Saturday,4,2017,Spring,52
16,False,Saturday,4,2017,Spring,52
17,False,Saturday,4,2017,Spring,50
18,False,Saturday,4,2017,Spring,59
19,False,Saturday,4,2017,Spring,72
20,False,Saturday,4,2017,Spring,73
21,False,Saturday,4,2017,Spring,68
22,False,Saturday,4,2017,Spring,70
23,False,Saturday,4,2017,Spring,68
0,True,Sunday,4,2017,Spring,61
1,True,Sunday,4,2017,Spring,47
2,True,Sunday,4,2017,Spring,41
3,True,Sunday,4,2017,Spring,40
4,True,Sunday,4,2017,Spring,37
5,True,Sunday,4,2017,Spring,30
6,True,Sunday,4,2017,Spring,35
7,True,Sunday,4,2017,Spring,42
8,True,Sunday,4,2017,Spring,43
9,True,Sunday,4,2017,Spring,50
10,True,Sunday,4,2017,Spring,53
11,True,Sunday,4,2017,Spring,52
12,True,Sunday,4,2017,Spring,56
13,True,Sunday,4,2017,Spring,54
14,True,Sunday,4,2017,Spring,56
15,True,Sunday,4,2017,Spring,53
16,True,Sunday,4,2017,Spring,52
17,True,Sunday,4,2017,Spring,59
18,True,Sunday,4,2017,Spring,62
19,True,Sunday,4,2017,Spring,69
20,True,Sunday,4,2017,Spring,77
21,True,Sunday,4,2017,Spring,71
22,True,Sunday,4,2017,Spring,68
23,True,Sunday,4,2017,Spring,63
0,False,Monday,4,2017,Spring,62
1,False,Monday,4,2017,Spring,54
2,False,Monday,4,2017,Spring,43
3,False,Monday,4,2017,Spring,35
4,False,Monday,4,2017,Spring,32
5,False,Monday,4,2017,Spring,33
6,False,Monday,4,2017,Spring,42
7,False,Monday,4,2017,Spring,48
8,False,Monday,4,2017,Spring,51
9,False,Monday,4,2017,Spring,63
10,False,Monday,4,2017,Spring,78
11,False,Monday,4,2017,Spring,114
12,False,Monday,4,2017,Spring,109
13,False,Monday,4,2017,Spring,95
14,False,Monday,4,2017,Spring,99
15,False,Monday,4,2017,Spring,97
16,False,Monday,4,2017,Spring,96
17,False,Monday,4,2017,Spring,96
18,False,Monday,4,2017,Spring,98
19,False,Monday,4,2017,Spring,107
20,False,Monday,4,2017,Spring,100
21,False,Monday,4,2017,Spring,89
22,False,Monday,4,2017,Spring,86
23,False,Monday,4,2017,Spring,83
0,False,Tuesday,4,2017,Spring,77
1,False,Tuesday,4,2017,Spring,61
2,False,Tuesday,4,2017,Spring,58
3,False,Tuesday,4,2017,Spring,44
4,False,Tuesday,4,2017,Spring,38
5,False,Tuesday,4,2017,Spring,37
6,False,Tuesday,4,2017,Spring,43
7,False,Tuesday,4,2017,Spring,49
8,False,Tuesday,4,2017,Spring,54
9,False,Tuesday,4,2017,Spring,59
10,False,Tuesday,4,2017,Spring,82
11,False,Tuesday,4,2017,Spring,94
12,False,Tuesday,4,2017,Spring,90
13,False,Tuesday,4,2017,Spring,99
14,False,Tuesday,4,2017,Spring,101
15,False,Tuesday,4,2017,Spring,93
16,False,Tuesday,4,2017,Spring,91
17,False,Tuesday,4,2017,Spring,90
18,False,Tuesday,4,2017,Spring,99
19,False,Tuesday,4,2017,Spring,100
20,False,Tuesday,4,2017,Spring,93
21,False,Tuesday,4,2017,Spring,88
22,False,Tuesday,4,2017,Spring,90
23,False,Tuesday,4,2017,Spring,82
0,False,Wednesday,4,2017,Spring,66
1,False,Wednesday,4,2017,Spring,66
2,False,Wednesday,4,2017,Spring,50
3,False,Wednesday,4,2017,Spring,42
4,False,Wednesday,4,2017,Spring,42
5,False,Wednesday,4,2017,Spring,40
6,False,Wednesday,4,2017,Spring,40
7,False,Wednesday,4,2017,Spring,49
8,False,Wednesday,4,2017,Spring,53
9,False,Wednesday,4,2017,Spring,62
10,False,Wednesday,4,2017,Spring,76
11,False,Wednesday,4,2017,Spring,89
12,False,Wednesday,4,2017,Spring,92
13,False,Wednesday,4,2017,Spring,82
14,False,Wednesday,4,2017,Spring,91
15,False,Wednesday,4,2017,Spring,92
16,False,Wednesday,4,2017,Spring,83
17,False,Wednesday,4,2017,Spring,84
18,False,Wednesday,4,2017,Spring,92
19,False,Wednesday,4,2017,Spring,86
20,False,Wednesday,4,2017,Spring,87
21,False,Wednesday,4,2017,Spring,83
22,False,Wednesday,4,2017,Spring,83
23,False,Wednesday,4,2017,Spring,75
0,False,Thursday,4,2017,Spring,73
1,False,Thursday,4,2017,Spring,63
2,False,Thursday,4,2017,Spring,53
3,False,Thursday,4,2017,Spring,42
4,False,Thursday,4,2017,Spring,35
5,False,Thursday,4,2017,Spring,36
6,False,Thursday,4,2017,Spring,40
7,False,Thursday,4,2017,Spring,46
8,False,Thursday,4,2017,Spring,50
9,False,Thursday,4,2017,Spring,58
10,False,Thursday,4,2017,Spring,80
11,False,Thursday,4,2017,Spring,89
12,False,Thursday,4,2017,Spring,92
13,False,Thursday,4,2017,Spring,76
14,False,Thursday,4,2017,Spring,84
15,False,Thursday,4,2017,Spring,78
16,False,Thursday,4,2017,Spring,77
17,False,Thursday,4,2017,Spring,73
18,False,Thursday,4,2017,Spring,79
19,False,Thursday,4,2017,Spring,84
20,False,Thursday,4,2017,Spring,80
21,False,Thursday,4,2017,Spring,75
22,False,Thursday,4,2017,Spring,76
23,False,Thursday,4,2017,Spring,72
0,True,Friday,4,2017,Spring,67
1,True,Friday,4,2017,Spring,56
2,True,Friday,4,2017,Spring,49
3,True,Friday,4,2017,Spring,40
4,True,Friday,4,2017,Spring,33
5,True,Friday,4,2017,Spring,34
6,True,Friday,4,2017,Spring,35
7,True,Friday,4,2017,Spring,42
8,True,Friday,4,2017,Spring,43
9,True,Friday,4,2017,Spring,50
10,True,Friday,4,2017,Spring,60
11,True,Friday,4,2017,Spring,68
12,True,Friday,4,2017,Spring,69
13,True,Friday,4,2017,Spring,58
14,True,Friday,4,2017,Spring,60
15,True,Friday,4,2017,Spring,59
16,True,Friday,4,2017,Spring,58
17,True,Friday,4,2017,Spring,60
18,True,Friday,4,2017,Spring,65
19,True,Friday,4,2017,Spring,68
20,True,Friday,4,2017,Spring,70
21,True,Friday,4,2017,Spring,69
22,True,Friday,4,2017,Spring,66
23,True,Friday,4,2017,Spring,67
0,False,Saturday,4,2017,Spring,57
1,False,Saturday,4,2017,Spring,48
2,False,Saturday,4,2017,Spring,40
3,False,Saturday,4,2017,Spring,33
4,False,Saturday,4,2017,Spring,28
5,False,Saturday,4,2017,Spring,26
6,False,Saturday,4,2017,Spring,27
7,False,Saturday,4,2017,Spring,29
8,False,Saturday,4,2017,Spring,36
9,False,Saturday,4,2017,Spring,41
10,False,Saturday,4,2017,Spring,50
11,False,Saturday,4,2017,Spring,52
12,False,Saturday,4,2017,Spring,49
13,False,Saturday,4,2017,Spring,48
14,False,Saturday,4,2017,Spring,46
15,False,Saturday,4,2017,Spring,45
16,False,Saturday,4,2017,Spring,44
17,False,Saturday,4,2017,Spring,47
18,False,Saturday,4,2017,Spring,53
19,False,Saturday,4,2017,Spring,59
20,False,Saturday,4,2017,Spring,57
21,False,Saturday,4,2017,Spring,56
22,False,Saturday,4,2017,Spring,54
23,False,Saturday,4,2017,Spring,51
0,True,Sunday,4,2017,Spring,51
1,True,Sunday,4,2017,Spring,43
2,True,Sunday,4,2017,Spring,34
3,True,Sunday,4,2017,Spring,28
4,True,Sunday,4,2017,Spring,25
5,True,Sunday,4,2017,Spring,26
6,True,Sunday,4,2017,Spring,31
7,True,Sunday,4,2017,Spring,30
8,True,Sunday,4,2017,Spring,36
9,True,Sunday,4,2017,Spring,37
10,True,Sunday,4,2017,Spring,42
11,True,Sunday,4,2017,Spring,47
12,True,Sunday,4,2017,Spring,50
13,True,Sunday,4,2017,Spring,42
14,True,Sunday,4,2017,Spring,43
15,True,Sunday,4,2017,Spring,47
16,True,Sunday,4,2017,Spring,42
17,True,Sunday,4,2017,Spring,49
18,True,Sunday,4,2017,Spring,52
19,True,Sunday,4,2017,Spring,58
20,True,Sunday,4,2017,Spring,62
21,True,Sunday,4,2017,Spring,59
22,True,Sunday,4,2017,Spring,61
23,True,Sunday,4,2017,Spring,58
0,False,Monday,4,2017,Spring,51
1,False,Monday,4,2017,Spring,43
2,False,Monday,4,2017,Spring,35
3,False,Monday,4,2017,Spring,34
4,False,Monday,4,2017,Spring,30
5,False,Monday,4,2017,Spring,32
6,False,Monday,4,2017,Spring,39
7,False,Monday,4,2017,Spring,45
8,False,Monday,4,2017,Spring,49
